Date,Pos,Player,Injury,NFL Status,Fantasy News
12/07/14,TE,Jeff Cumberland,ILLNESS,PROBABLE,
12/07/14,WR,Jeremy Kerley,ILLNESS,PROBABLE,
12/07/14,CB,Josh Thomas,ILLNESS,PROBABLE,
12/01/14,G,Oday Aboushi,SHOULDER,PROBABLE,
12/01/14,LB,Antwan Barnes,KNEE,PROBABLE,
12/01/14,RB,John Conner,GROIN,PROBABLE,
12/01/14,WR,Eric Decker,TOE,PROBABLE,
12/01/14,DE,Leger Douzable,ANKLE,PROBABLE,
12/01/14,LB,David Harris,SHOULDER,PROBABLE,
12/01/14,RB,Bilal Powell,ILLNESS,PROBABLE,
12/01/14,DT,Sheldon Richardson,LOW BACK,PROBABLE,Left Week 17 at Miami
12/01/14,QB,Michael Vick,"RIGHT WRIST,ILLNESS",PROBABLE,
11/24/14,WR,T.J. Graham,NECK,PROBABLE,
11/24/14,QB,Geno Smith,RIGHT SHOULDER,PROBABLE,
11/09/14,T,Breno Giacomini,ILLNESS,PROBABLE,
11/02/14,CB,Phillip Adams,GROIN,PROBABLE,
11/02/14,LB,Demario Davis,FINGER,PROBABLE,
10/16/14,S,Josh Bush,QUADRICEPS,DOUBTFUL,
10/16/14,WR,David Nelson,ANKLE,PROBABLE,
09/28/14,C,Dalton Freeman,KNEE,PROBABLE,
09/22/14,LB,Nick Bellore,HIP,PROBABLE,
09/22/14,LB,Quinton Coples,ELBOW,PROBABLE,
09/22/14,LB,A.J. Edds,HAMSTRING,PROBABLE,
09/14/14,DE,Ikemefuna Enemkpali,FOOT,PROBABLE,
Date,Pos,Player,Injury,NFL Status,Fantasy News
12/28/14,WR,Vincent Brown,GROIN,OUT,Missed Week 17 at Denver
12/28/14,CB,TJ Carrie,ANKLE,QUESTIONABLE,Missed Week 17 at Denver
12/28/14,CB,Chimdi Chekwa,HAMSTRING,OUT,Missed Week 17 at Denver
12/28/14,S,Ras-I Dowling,HAMSTRING,PROBABLE,
12/28/14,LB,Khalil Mack,HAMSTRING,QUESTIONABLE,
12/28/14,WR,Denarius Moore,"KNEE, ANKLE",OUT,Missed Week 17 at Denver
12/28/14,T,Menelik Watson,"FOOT, ANKLE",QUESTIONABLE,
12/21/14,QB,Derek Carr,RIGHT THUMB,PROBABLE,
12/21/14,CB,DJ Hayden,BACK,QUESTIONABLE,
12/21/14,DT,C.J. Wilson,KNEE,QUESTIONABLE,
12/14/14,WR,Andre Holmes,SHOULDER,PROBABLE,
12/14/14,DT,Pat Sims,SHOULDER,QUESTIONABLE,
12/14/14,CB,Neiko Thorpe,HAND,PROBABLE,
12/07/14,RB,Latavius Murray,CONCUSSION,PROBABLE,
11/30/14,G,Gabe Jackson,KNEE,QUESTIONABLE,
11/20/14,LB,Miles Burris,HIP,PROBABLE,
11/16/14,T,Khalif Barnes,QUADRICEPS,PROBABLE,
11/16/14,RB,Jamize Olawale,"SHOULDER, HAMSTRING",PROBABLE,
11/16/14,DE,Justin Tuck,NECK,QUESTIONABLE,
11/09/14,CB,Keith McGill,GROIN,PROBABLE,
11/09/14,WR,Kenbrell Thompkins,NOT INJURY RELATED,PROBABLE,
11/02/14,RB,Marcel Reece,QUADRICEPS,PROBABLE,
10/26/14,G,Austin Howard,NECK,PROBABLE,
10/19/14,DE,Benson Mayowa,KNEE,PROBABLE,
10/07/14,LB,Kaluka Maiava,HAMSTRING,&nbsp;,
09/28/14,RB,Maurice Jones-Drew,HAND,PROBABLE,
09/28/14,T,Matt McCants,KNEE,PROBABLE,
09/21/14,DT,Antonio Smith,BACK,QUESTIONABLE,
09/07/14,K,Sebastian Janikowski,RIGHT QUADRICEPS,PROBABLE,
Date,Pos,Player,Injury,NFL Status,Fantasy News
12/28/14,DT,Beau Allen,SHOULDER,PROBABLE,
12/28/14,DE,Brandon Bair,KNEE,PROBABLE,
12/28/14,TE,Trey Burton,BACK,PROBABLE,
12/28/14,LB,Trent Cole,HAND,PROBABLE,
12/28/14,CB,Bradley Fletcher,HIP,QUESTIONABLE,Missed Week 17 at N.Y. Giants
12/28/14,QB,Nick Foles,COLLARBONE,OUT,Missed Week 17 at N.Y. Giants
12/28/14,LB,Mychal Kendricks,ANKLE,PROBABLE,
12/28/14,S,Chris Maragos,HAMSTRING,PROBABLE,
12/28/14,WR,Jordan Matthews,KNEE,PROBABLE,
12/28/14,RB,LeSean McCoy,Knee,LEFT,Left Week 17 at N.Y. Giants
12/20/14,LB,Emmanuel Acho,GROIN,PROBABLE,
12/20/14,TE,Brent Celek,NECK,PROBABLE,
12/20/14,DT,Bennie Logan,PECTORAL,PROBABLE,
12/20/14,K,Cody Parkey,RIGHT GROIN,PROBABLE,
12/20/14,RB,Chris Polk,ANKLE,PROBABLE,
12/14/14,WR,Josh Huff,HIP,PROBABLE,
12/14/14,DE,Cedric Thornton,GROIN,PROBABLE,
11/27/14,S,Nate Allen,ANKLE,PROBABLE,
11/27/14,TE,Zach Ertz,OBLIQUE,PROBABLE,
11/27/14,T,Jason Peters,QUADRICEPS,PROBABLE,
11/23/14,CB,Brandon Boykin,HAMSTRING,PROBABLE,
11/23/14,C,Jason Kelce,THUMB,PROBABLE,
11/23/14,WR,Jeff Maehl,FOOT,PROBABLE,
11/23/14,G,Matt Tobin,CONCUSSION,PROBABLE,
11/10/14,CB,Nolan Carroll II,GROIN,PROBABLE,
11/10/14,G,Evan Mathis,KNEE,PROBABLE,
11/10/14,WR,Brad Smith,GROIN,PROBABLE,
11/05/14,G,Todd Herremans,BICEPS,&nbsp;,
11/02/14,RB,Darren Sproles,KNEE,PROBABLE,
11/02/14,CB,Jaylen Watkins,WRIST,PROBABLE,
10/12/14,LB,Connor Barwin,KNEE,PROBABLE,
10/05/14,TE,James Casey,KNEE,PROBABLE,
10/05/14,WR,Jeremy Maclin,HAMSTRING,PROBABLE,
09/28/14,DE,Fletcher Cox,BACK,PROBABLE,
09/21/14,S,Malcolm Jenkins,SHOULDER,PROBABLE,
09/21/14,CB,Cary Williams,HAMSTRING,PROBABLE,
09/07/14,WR,Riley Cooper,ANKLE,PROBABLE,
Date,Pos,Player,Injury,NFL Status,Fantasy News
01/03/15,T,Mike Adams,ILLNESS,PROBABLE,
01/03/15,RB,Le'Veon Bell,KNEE,OUT,Missed Wild Card game vs. Baltimore
01/03/15,LB,James Harrison,ILLNESS,PROBABLE,
01/03/15,QB,Landry Jones,ILLNESS,PROBABLE,
01/03/15,NT,Steve McLendon,SHOULDER,PROBABLE,
01/03/15,TE,Heath Miller,NOT INJURY RELATED,PROBABLE,
01/03/15,TE,Michael Palmer,GROIN,PROBABLE,Missed Wild Card game vs. Baltimore
01/03/15,S,Troy Polamalu,KNEE,PROBABLE,
01/03/15,QB,Ben Roethlisberger,NOT INJURY RELATED,PROBABLE,
01/03/15,CB,Ike Taylor,"SHOULDER, FOREARM",PROBABLE,Missed Wild Card game vs. Baltimore
12/28/14,T,Kelvin Beachum,BACK,PROBABLE,
12/28/14,TE,Matt Spaeth,ELBOW,PROBABLE,
12/28/14,LB,Vince Williams,ANKLE,PROBABLE,
12/21/14,CB,William Gay,NOT INJURY RELATED,PROBABLE,
12/21/14,T,Marcus Gilbert,ANKLE,PROBABLE,
12/21/14,S,Mike Mitchell,GROIN,PROBABLE,
12/21/14,C,Maurkice Pouncey,ANKLE,PROBABLE,
12/21/14,WR,Markus Wheaton,ILLNESS,PROBABLE,
12/14/14,DE,Cameron Heyward,NOT INJURY RELATED,PROBABLE,
12/07/14,CB,Brice McCain,HAMSTRING,PROBABLE,
12/07/14,LB,Ryan Shazier,ANKLE,PROBABLE,
11/30/14,WR,Martavis Bryant,ILLNESS,PROBABLE,
11/30/14,S,Shamarko Thomas,HAMSTRING,PROBABLE,
11/17/14,LB,Arthur Moats,NOT INJURY RELATED,PROBABLE,
11/17/14,S,Ross Ventrone,HAMSTRING,PROBABLE,
11/09/14,WR,Darrius Heyward-Bey,HAMSTRING,PROBABLE,
11/09/14,LB,Jason Worilds,ABDOMEN,PROBABLE,
10/20/14,RB,Will Johnson,ILLNESS,PROBABLE,
10/05/14,G,Ramon Foster,ANKLE,PROBABLE,
09/28/14,WR,Dri Archer,ANKLE,PROBABLE,
09/21/14,WR,Lance Moore,GROIN,PROBABLE,
09/11/14,WR,Antonio Brown,NOT INJURY RELATED,PROBABLE,
09/11/14,C,Cody Wallace,FINGER,PROBABLE,
09/07/14,LB,Sean Spence,KNEE,PROBABLE,
09/07/14,C,Greg Warren,KNEE,PROBABLE,
Date,Pos,Player,Injury,NFL Status,Fantasy News
12/28/14,WR,Keenan Allen,"ANKLE, SHOULDER",DOUBTFUL,Missed Week 17 at Kansas City
12/28/14,DT,Corey Liuget,ANKLE,PROBABLE,
12/28/14,RB,Ryan Mathews,ANKLE,OUT,Missed Week 17 at Kansas City
12/28/14,QB,Philip Rivers,"CHEST, BACK",PROBABLE,
12/28/14,G,Chris Watt,ANKLE,QUESTIONABLE,
12/28/14,CB,Shareece Wright,CONCUSSION,PROBABLE,Left Week 17 at Kansas City
12/22/14,G,Johnnie Troutman,KNEE,&nbsp;,
12/20/14,NT,Ryan Carrethers,ELBOW,PROBABLE,
12/20/14,TE,Ladarius Green,"ANKLE, CONCUSSION",QUESTIONABLE,
12/07/14,T,D.J. Fluker,CONCUSSION,QUESTIONABLE,
12/07/14,LB,Andrew Gachkar,KNEE,PROBABLE,
12/04/14,T,Ryan Miller,CONCUSSION,&nbsp;,
11/30/14,S,Jahleel Addae,CONCUSSION,PROBABLE,
11/30/14,DT,Tenny Palepoi,NOT INJURY RELATED,QUESTIONABLE,
11/30/14,WR,Eddie Royal,TOE,PROBABLE,Left Week 17 vs. San Diego
11/25/14,C,Rich Ohrnberger,BACK,&nbsp;,
11/23/14,NT,Sean Lissemore,QUADRICEPS,PROBABLE,
11/23/14,CB,Steve Williams,HAMSTRING,PROBABLE,
11/16/14,WR,Seyi Ajirotutu,NOT INJURY RELATED,PROBABLE,
11/16/14,LB,Jerry Attaochu,HAMSTRING,PROBABLE,
11/16/14,LB,Dwight Freeney,NOT INJURY RELATED,PROBABLE,
11/16/14,LB,Manti Te'o,FOOT,PROBABLE,
11/02/14,RB,Donald Brown,CONCUSSION,PROBABLE,
11/02/14,CB,Brandon Flowers,CONCUSSION,PROBABLE,
11/02/14,LB,Reggie Walker,ANKLE,PROBABLE,
10/23/14,LB,Kavell Conner,ANKLE,PROBABLE,
10/19/14,LB,Cordarro Law,ANKLE,QUESTIONABLE,
10/12/14,WR,Malcom Floyd,CALF,QUESTIONABLE,
10/12/14,TE,David Johnson,"KNEE, SHOULDER",PROBABLE,
10/12/14,LB,Jarret Johnson,"BACK, ANKLE",QUESTIONABLE,
10/12/14,S,Darrell Stuckey,QUADRICEPS,QUESTIONABLE,
09/28/14,TE,Antonio Gates,HAMSTRING,PROBABLE,
09/28/14,S,Marcus Gilchrist,SHOULDER,PROBABLE,Left Week 17 at Kansas City
09/21/14,CB,Chris Davis,ANKLE,PROBABLE,
09/08/14,DE,Lawrence Guy,SHOULDER,QUESTIONABLE,
Date,Pos,Player,Injury,NFL Status,Fantasy News
02/01/15,DE,Michael Bennett,NOT INJURY RELATED,PROBABLE(SB BYE),
02/01/15,T,Justin Britt,KNEE,PROBABLE(SB BYE),
02/01/15,C,Clint Gresham,NECK,PROBABLE(SB BYE),
02/01/15,RB,Marshawn Lynch,NOT INJURY RELATED,PROBABLE(SB BYE),Full practice. Probable for the Super Bowl vs. New England
02/01/15,CB,Richard Sherman,ELBOW,PROBABLE(SB BYE),Full practice. Probable for the Super Bowl vs. New England
02/01/15,G,J.R. Sweezy,ANKLE,PROBABLE(SB BYE),
02/01/15,S,Earl Thomas,SHOULDER,QUESTIONABLE(SB BYE),Full practice. Probable for the Super Bowl vs. New England
01/18/15,S,Jeron Johnson,ELBOW,QUESTIONABLE,
01/18/15,DT,Tony McDaniel,SHOULDER,PROBABLE,
01/18/15,TE,Tony Moeaki,CALF,PROBABLE,
01/18/15,CB,Tharold Simon,ILLNESS,PROBABLE,
01/18/15,C,Max Unger,ANKLE,PROBABLE,
01/12/15,WR,Paul Richardson,TORN ACL,&nbsp;,
01/10/15,DE,Demarcus Dobbs,ANKLE,PROBABLE,
01/10/15,TE,Cooper Helfet,RIBS,PROBABLE,
01/10/15,WR,Jermaine Kearse,HAMSTRING,PROBABLE,
01/10/15,CB,Byron Maxwell,ILLNESS,PROBABLE,
12/28/14,WR,Chris Matthews,HAMSTRING,QUESTIONABLE,
12/28/14,T,Russell Okung,CHEST,PROBABLE,
12/14/14,CB,Jeremy Lane,GLUTE,PROBABLE,
11/27/14,CB,Marcus Burley,HAMSTRING,PROBABLE,
11/27/14,G,James Carpenter,ANKLE,PROBABLE,
11/23/14,LB,Brock Coyle,GLUTE,PROBABLE,
11/23/14,LB,Bobby Wagner,TOE,PROBABLE,
11/16/14,S,Kam Chancellor,GROIN,PROBABLE,
11/16/14,LB,Malcolm Smith,GROIN,PROBABLE,
11/16/14,TE,Luke Willson,ANKLE,QUESTIONABLE,
11/12/14,TE,Zach Miller,ANKLE,&nbsp;,
11/09/14,WR,Doug Baldwin,GROIN,PROBABLE,
11/09/14,G,Stephen Schilling,KNEE,DOUBTFUL,
11/09/14,DE,O'Brien Schofield,HEAD,PROBABLE,
11/04/14,DB,Eric Pinkins,Foot,NFI,NFI. Out for season
11/02/14,WR,Bryan Walters,CONCUSSION,PROBABLE,
10/26/14,RB,Robert Turbin,SHOULDER,PROBABLE,
10/26/14,DT,Kevin Williams,NOT INJURY RELATED,PROBABLE,
10/19/14,T,Alvin Bailey,OBLIQUE,PROBABLE,
10/12/14,WR,Percy Harvin,THIGH,PROBABLE,Missed Week 17 at Miami
10/06/14,LB,Bruce Irvin,OBLIQUE,PROBABLE,
10/06/14,CB,Deshawn Shead,KNEE,PROBABLE,
09/21/14,RB,Christine Michael,HAMSTRING,PROBABLE,
09/21/14,LB,Mike Morgan,HIP,PROBABLE,
09/04/14,WR,Kevin Norwood,HAMSTRING,PROBABLE,
Date,Pos,Player,Injury,NFL Status,Fantasy News
12/28/14,CB,Tramaine Brock,HAMSTRING,QUESTIONABLE,Missed Week 17 vs. Arizona
12/28/14,LB,Ahmad Brooks,THUMB,QUESTIONABLE,Missed Week 17 vs. Arizona
12/28/14,CB,Perrish Cox,SHOULDER,QUESTIONABLE,Missed Week 17 vs. Arizona
12/28/14,WR,Michael Crabtree,KNEE,PROBABLE,
12/28/14,CB,Chris Culliver,KNEE,PROBABLE,
12/28/14,WR,Bruce Ellington,HAMSTRING,QUESTIONABLE,
12/28/14,RB,Carlos Hyde,ANKLE,OUT,Missed Week 17 vs. Arizona
12/28/14,WR,Stevie Johnson,KNEE,OUT,Missed Week 17 vs. Arizona
12/28/14,WR,Brandon Lloyd,GROIN,PROBABLE,
12/28/14,C,Marcus Martin,ILLNESS,PROBABLE,
12/28/14,S,Eric Reid,CONCUSSION,OUT,Missed Week 17 vs. Arizona
12/28/14,DT,Justin Smith,BACK,PROBABLE,
12/26/14,S,Bubba Ventrone,GROIN,&nbsp;,
12/20/14,T,Anthony Davis,CONCUSSION,QUESTIONABLE,
12/20/14,DT,Quinton Dial,KNEE,PROBABLE,
12/20/14,RB,Frank Gore,CONCUSSION,QUESTIONABLE,
12/20/14,DT,Tony Jerod-Eddie,FOOT,PROBABLE,
12/20/14,T,Jonathan Martin,ILLNESS,PROBABLE,
12/20/14,TE,Kyle Nelson,BACK,PROBABLE,
12/20/14,LB,Michael Wilhoite,HIP,QUESTIONABLE,
12/14/14,G,Mike Iupati,ELBOW,PROBABLE,
12/14/14,DT,Ray McDonald,FINGER,PROBABLE,
12/07/14,T,Joe Staley,ILLNESS,PROBABLE,
11/27/14,RB,Bruce Miller,SHOULDER,PROBABLE,
11/23/14,LB,Dan Skuta,ANKLE,QUESTIONABLE,
10/19/14,TE,Vernon Davis,BACK,PROBABLE,
10/13/14,P,Andy Lee,RIGHT ANKLE,PROBABLE,
10/13/14,LB,Nick Moody,HAMSTRING,QUESTIONABLE,
10/05/14,S,Antoine Bethea,ANKLE,PROBABLE,
09/21/14,QB,Colin Kaepernick,BACK,PROBABLE,
07/18/14,RB,Trey Millard,Knee,NFI,NFI. Expected to be out for season
07/18/14,DB,Keith Reaser,Knee,NFI,NFI. Expected to be out for season
Date,Pos,Player,Injury,NFL Status,Fantasy News
12/28/14,CB,E.J. Gaines,CONCUSSION,DOUBTFUL,Missed Week 17 at Seattle
12/28/14,CB,Janoris Jenkins,BACK,PROBABLE,
12/28/14,DE,Chris Long,NOT INJURY RELATED,PROBABLE,
12/28/14,C,Scott Wells,BACK,PROBABLE,
12/21/14,G,Davin Joseph,NOT INJURY RELATED,PROBABLE,
12/11/14,WR,Kenny Britt,NOT INJURY RELATED,PROBABLE,
12/11/14,DT,Alex Carrington,THIGH,PROBABLE,
12/11/14,TE,Cory Harkey,KNEE,PROBABLE,
12/11/14,LB,Will Herring,FOOT,PROBABLE,
12/11/14,LB,James Laurinaitis,ANKLE,PROBABLE,
12/11/14,G,Rodger Saffold,SHOULDER,PROBABLE,
12/07/14,WR,Tavon Austin,BACK,PROBABLE,
12/07/14,DE,William Hayes,NOT INJURY RELATED,PROBABLE,
12/07/14,CB,Marcus Roberson,ANKLE,PROBABLE,
11/30/14,TE,Jared Cook,BACK,PROBABLE,
11/30/14,S,Lamarcus Joyner,GROIN,QUESTIONABLE,
11/30/14,LB,Alec Ogletree,ILLNESS,PROBABLE,
11/30/14,DE,Robert Quinn,NOT INJURY RELATED,PROBABLE,
11/30/14,DE,Eugene Sims,NOT INJURY RELATED,PROBABLE,
11/23/14,LB,Daren Bates,GROIN,PROBABLE,
11/23/14,LB,Jake McQuaide,BACK,QUESTIONABLE,
11/09/14,S,Cody Davis,CONCUSSION,QUESTIONABLE,
11/09/14,LB,Jo-Lonn Dunbar,TOE,PROBABLE,
11/09/14,S,Rodney McLeod,KNEE,PROBABLE,
11/02/14,C,Tim Barnes,SHOULDER,PROBABLE,
11/02/14,DT,Aaron Donald,SHOULDER,QUESTIONABLE,
11/02/14,CB,Trumaine Johnson,KNEE,PROBABLE,
10/28/14,T,Jake Long,TORN RIGHT ACL,&nbsp;,
10/26/14,RB,Benny Cunningham,KNEE,PROBABLE,
10/26/14,S,T.J. McDonald,CONCUSSION,PROBABLE,
10/26/14,DE,Ethan Westbrooks,HAND,PROBABLE,
10/26/14,K,Greg Zuerlein,ILLNESS,PROBABLE,
10/19/14,C,Barrett Jones,BACK,PROBABLE,
10/19/14,WR,Austin Pettis,ANKLE,PROBABLE,
10/19/14,RB,Chase Reynolds,THIGH,PROBABLE,
10/19/14,RB,Zac Stacy,ANKLE,PROBABLE,
10/05/14,QB,Shaun Hill,THIGH,PROBABLE,
09/07/14,S,Maurice Alexander,NOT INJURY RELATED,PROBABLE,
Date,Pos,Player,Injury,NFL Status,Fantasy News
12/28/14,LB,Mason Foster,ACHILLES,DOUBTFUL,Missed Week 17 vs. New Orleans
12/28/14,CB,Isaiah Frey,ANKLE,QUESTIONABLE,Missed Week 17 vs. New Orleans
12/28/14,S,Dashon Goldson,SHOULDER,QUESTIONABLE,
12/28/14,WR,Robert Herron,HIP,QUESTIONABLE,Missed Week 17 vs. New Orleans
12/28/14,WR,Solomon Patton,FOOT,QUESTIONABLE,Missed Week 17 vs. New Orleans
12/28/14,RB,Bobby Rainey,WRIST,QUESTIONABLE,
12/21/14,DT,Clinton McDonald,HAMSTRING,QUESTIONABLE,
12/21/14,T,Kevin Pamphile,"ANKLE, KNEE",QUESTIONABLE,
12/14/14,T,Anthony Collins,ELBOW,PROBABLE,
12/14/14,LB,Lavonte David,CONCUSSION,PROBABLE,
12/14/14,TE,Brandon Myers,CALF,PROBABLE,
12/07/14,CB,Crezdon Butler,NOT INJURY RELATED,PROBABLE,
12/07/14,C,Evan Dietrich-Smith,ILLNESS,PROBABLE,
12/07/14,TE,Luke Stocker,CONCUSSION,PROBABLE,
11/30/14,DE,Da'Quan Bowers,KNEE,PROBABLE,
11/30/14,RB,Charles Sims,ANKLE,PROBABLE,
11/23/14,RB,Doug Martin,ANKLE,QUESTIONABLE,
11/23/14,CB,Alterraun Verner,HAMSTRING,QUESTIONABLE,
11/16/14,T,Demar Dotson,NECK,PROBABLE,
11/16/14,DE,Michael Johnson,HAND,QUESTIONABLE,
11/16/14,QB,Josh McCown,BACK,PROBABLE,
11/11/14,G,Kadeem Edwards,FOOT,&nbsp;,
11/09/14,WR,Vincent Jackson,KNEE,QUESTIONABLE,Left Week 17 vs. New Orleans
11/09/14,DT,Akeem Spence,HAMSTRING,QUESTIONABLE,
10/26/14,CB,Johnthan Banks,NECK,PROBABLE,
10/26/14,LB,Jonathan Casillas,HAMSTRING,QUESTIONABLE,
10/26/14,S,Keith Tandy,HAMSTRING,QUESTIONABLE,
10/12/14,DE,Larry English,HAMSTRING,QUESTIONABLE,
10/12/14,WR,Mike Evans,GROIN,QUESTIONABLE,
10/05/14,S,Mark Barron,ABDOMEN,QUESTIONABLE,
09/28/14,DE,William Gholston,SHOULDER,PROBABLE,
09/18/14,G,Logan Mankins,KNEE,PROBABLE,
09/18/14,S,Bradley McDougald,KNEE,PROBABLE,
09/16/14,CB,Rashaan Melvin,ANKLE,&nbsp;,
09/07/14,RB,Mike James,SHOULDER,PROBABLE,
Date,Pos,Player,Injury,NFL Status,Fantasy News
12/28/14,LB,Zaviar Gooden,HAMSTRING,PROBABLE,
12/28/14,NT,Sammie Hill,FOOT,QUESTIONABLE,Left Week 17 vs. Indianapolis
12/28/14,T,Terren Jones,CONCUSSION,QUESTIONABLE,
12/28/14,T,Taylor Lewan,ANKLE,QUESTIONABLE,
12/28/14,QB,Zach Mettenberger,RIGHT SHOULDER,QUESTIONABLE,Missed Week 17 vs. Indianapolis
12/28/14,T,Byron Stingily,ANKLE,QUESTIONABLE,
12/28/14,LB,Kamerion Wimbley,HAMSTRING,QUESTIONABLE,
12/18/14,S,Daimion Stafford,CONCUSSION,PROBABLE,
12/18/14,TE,Delanie Walker,KNEE,QUESTIONABLE,
12/18/14,WR,Kendall Wright,HAND,QUESTIONABLE,
12/14/14,S,Michael Griffin,BACK,QUESTIONABLE,
12/13/14,T,Michael Oher,TOE,&nbsp;,
12/07/14,CB,Marqueston Huff,HAMSTRING,PROBABLE,
12/07/14,G,Chance Warmack,ANKLE,PROBABLE,
11/30/14,RB,Leon Washington,HAMSTRING,QUESTIONABLE,
11/23/14,LB,Derrick Morgan,KNEE,QUESTIONABLE,
11/09/14,CB,Coty Sensabaugh,KNEE,PROBABLE,
11/09/14,WR,Nate Washington,SHOULDER,QUESTIONABLE,
10/26/14,RB,Shonn Greene,HAMSTRING,PROBABLE,
10/26/14,LB,Quentin Groves,ANKLE,QUESTIONABLE,
10/26/14,DE,Ropati Pitoitua,HAND,PROBABLE,
10/19/14,S,George Wilson,CALF,PROBABLE,
10/05/14,DT,Jurrell Casey,FOOT,PROBABLE,
09/28/14,LB,James Anderson,THIGH,PROBABLE,
09/21/14,CB,Jason McCourty,GROIN,QUESTIONABLE,
09/21/14,QB,Charlie Whitehurst,RIGHT FINGER,PROBABLE,
09/21/14,LB,Wesley Woodyard,ANKLE,PROBABLE,
09/14/14,RB,Jackie Battle,NECK,PROBABLE,
09/14/14,DT,Mike Martin,HAMSTRING,QUESTIONABLE,
Date,Pos,Player,Injury,NFL Status,Fantasy News
12/28/14,NT,Chris Baker,"TOE, ELBOW",QUESTIONABLE,
12/28/14,DE,Stephen Bowen,"ANKLE, ILLNESS",QUESTIONABLE,
12/28/14,CB,Bashaud Breeland,THIGH,PROBABLE,
12/28/14,NT,Barry Cofield Jr.,SHOULDER,PROBABLE,
12/28/14,T,Tom Compton,KNEE,PROBABLE,
12/28/14,LB,Will Compton,SHOULDER,PROBABLE,
12/28/14,QB,Robert Griffin III,RIGHT SHOULDER,PROBABLE,
12/28/14,LB,Jackson Jeffcoat,CALF,PROBABLE,
12/28/14,G,Kory Lichtensteiger,STINGER,PROBABLE,
12/28/14,LB,Gabe Miller,ANKLE,QUESTIONABLE,
12/28/14,LB,Keenan Robinson,KNEE,QUESTIONABLE,
12/28/14,T,Trent Williams,SHOULDER,QUESTIONABLE,
12/28/14,RB,Darrel Young,ANKLE,PROBABLE,
12/20/14,RB,Roy Helu Jr.,TOE,PROBABLE,
12/20/14,TE,Jordan Reed,NOT INJURY RELATED,PROBABLE,
12/20/14,S,Trenton Robinson,ILLNESS,PROBABLE,
12/14/14,NT,Kedric Golston,"BACK, FOOT",QUESTIONABLE,
12/14/14,WR,DeSean Jackson,SHIN,QUESTIONABLE,
12/07/14,CB,E.J. Biggers,CONCUSSION,QUESTIONABLE,
12/07/14,S,Ryan Clark,STINGER,PROBABLE,
12/07/14,LB,Ryan Kerrigan,WRIST,PROBABLE,
12/07/14,T,Tyler Polumbus,NOT INJURY RELATED,PROBABLE,
12/07/14,RB,Silas Redd Jr.,RIB,PROBABLE,
11/23/14,G,Shawn Lauvao,CONCUSSION,QUESTIONABLE,
11/16/14,TE,Logan Paulsen,"FOOT, HAMSTRING",QUESTIONABLE,
11/02/14,LB,Perry Riley Jr.,KNEE,PROBABLE,
10/27/14,RB,Alfred Morris,ANKLE,PROBABLE,
10/19/14,CB,David Amerson,CONCUSSION,QUESTIONABLE,
10/18/14,LB,Akeem Jordan,KNEE,&nbsp;,
10/12/14,DT,Frank Kearse,THIGH,PROBABLE,
10/06/14,DE,Jarvis Jenkins,RIB,PROBABLE,
10/06/14,TE,Niles Paul,CONCUSSION,QUESTIONABLE,
09/25/14,K,Kai Forbath,RIGHT GROIN,PROBABLE,
07/09/14,DB,Tanard Jackson,Suspension,SUSPEND,Suspended indefinitely
